0,01101,"060  ","0600063","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ3ｼﾞﾖｳﾆｼ(1-18ﾁﾖｳﾒ)","北海道","札幌市中央区","南三条西（１～１８丁目）",1,0,1,0,0,0
1,01101,"060  ","0600063",,,,,,,,,,,,
0,01101,"064  ","0640803","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ3ｼﾞﾖｳﾆｼ(20-28ﾁﾖｳﾒ)","北海道","札幌市中央区","南三条西（２０～２８丁目）",1,0,1,0,0,0
1,01101,"064  ","0640803",,,,,,,,,,,,
0,01101,"060  ","0600054","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ4ｼﾞﾖｳﾋｶﾞｼ","北海道","札幌市中央区","南四条東",0,0,1,0,0,0
1,01101,"060  ","0600054",,,,,,,,,,,,
0,01101,"064  ","0640804","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ4ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南四条西",0,0,1,0,0,0
1,01101,"064  ","0640804",,,,,,,,,,,,
0,01101,"060  ","0600055","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ5ｼﾞﾖｳﾋｶﾞｼ","北海道","札幌市中央区","南五条東",0,0,1,0,0,0
1,01101,"060  ","0600055",,,,,,,,,,,,
0,01101,"064  ","0640805","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ5ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南五条西",0,0,1,0,0,0
1,01101,"064  ","0640805",,,,,,,,,,,,
0,01101,"060  ","0600056","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ6ｼﾞﾖｳﾋｶﾞｼ","北海道","札幌市中央区","南六条東",0,0,1,0,0,0
1,01101,"060  ","0600056",,,,,,,,,,,,
0,01101,"064  ","0640806","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ6ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南六条西",0,0,1,0,0,0
1,01101,"064  ","0640806",,,,,,,,,,,,
